phi,mean,maxi,const
5.00,-0.239980,0.189433,6.20
4.80,-0.045407,0.491739,6.20
5.10,-0.320075,0.201788,6.20
5.20,-0.385310,0.088737,6.20
5.30,-0.447518,-0.048906,6.20
5.40,-0.505161,-0.023069,6.20
0.40,0.427406,0.899599,6.30
0.50,0.486940,0.992471,6.30
0.60,0.535573,0.976286,6.30
0.70,0.552503,0.914032,6.30
1.20,0.304708,0.820363,6.30
0.30,0.338025,0.688134,6.30
0.20,0.239613,0.482165,6.30
1.40,0.119453,0.588389,6.30
1.30,0.221214,0.751031,6.30
0.90,0.492308,0.884115,6.30
1.10,0.368586,0.868967,6.30
1.00,0.432196,0.843579,6.30
1.90,-0.327627,-0.036769,6.30
1.50,0.030848,0.357234,6.30
1.60,-0.046122,0.292826,6.30
1.70,-0.134473,0.189648,6.30
1.80,-0.239330,0.093211,6.30
0.80,0.539761,0.942593,6.30
5.50,-0.544955,0.002128,6.20
5.60,-0.555696,-0.036818,6.20
5.70,-0.529503,-0.145866,6.20
5.80,-0.475936,-0.128801,6.20
0.00,0.000000,0.000000,6.30
0.10,0.132094,0.248963,6.30
6.20,-0.109189,-0.027335,6.20
5.90,-0.419593,-0.169870,6.20
6.00,-0.317935,-0.086394,6.20
6.10,-0.230335,0.208178,6.20
2.60,-0.530008,-0.215644,6.30
2.10,-0.448849,-0.090141,6.30
2.20,-0.491963,-0.123902,6.30
2.30,-0.531915,-0.178471,6.30
2.50,-0.555282,-0.222771,6.30
2.70,-0.482566,-0.171979,6.30
2.40,-0.555208,-0.209878,6.30
2.80,-0.410174,-0.125389,6.30
2.90,-0.308522,-0.113839,6.30
3.00,-0.190226,-0.076208,6.30
3.20,0.081180,0.249166,6.30
3.10,-0.057189,-0.025770,6.30
3.30,0.211393,0.557476,6.30
3.50,0.422929,0.780866,6.30
3.60,0.492365,0.925875,6.30
3.40,0.332778,0.613512,6.30
3.70,0.533631,0.858100,6.30
3.80,0.560548,0.955390,6.30
3.90,0.551839,0.849666,6.30
4.00,0.526743,0.977243,6.30
2.00,-0.390525,-0.078554,6.30
4.30,0.375621,0.847938,6.30
4.20,0.440893,0.967894,6.30
4.10,0.486698,0.977288,6.30
4.50,0.223662,0.710500,6.30
4.40,0.313080,0.819943,6.30
5.00,-0.237135,0.213886,6.30
6.10,-0.227426,0.100110,6.30
6.00,-0.320625,-0.054928,6.30
0.00,0.000000,0.000000,6.40
6.20,-0.112091,-0.037819,6.30
0.10,0.132653,0.249641,6.40
0.20,0.238923,0.517588,6.40
5.20,-0.381645,0.095159,6.30
5.10,-0.318418,0.199751,6.30
5.40,-0.502290,-0.003249,6.30
5.30,-0.444781,-0.033884,6.30
4.60,0.119504,0.619970,6.30
0.70,0.552726,0.982610,6.40
1.00,0.429618,0.826441,6.40
0.90,0.488915,0.877432,6.40
1.10,0.367330,0.854655,6.40
1.20,0.304423,0.782685,6.40
0.80,0.534068,0.922445,6.40
0.40,0.429194,0.894713,6.40
0.60,0.534257,0.975221,6.40
0.50,0.488394,0.965245,6.40
1.40,0.115390,0.587389,6.40
1.30,0.215263,0.736791,6.40
4.90,-0.135777,0.353751,6.30
0.30,0.339281,0.676486,6.40
2.00,-0.385028,-0.076431,6.40
2.10,-0.444405,-0.077818,6.40
2.20,-0.489459,-0.118113,6.40
2.30,-0.529748,-0.170732,6.40
2.40,-0.552761,-0.223791,6.40
2.50,-0.556712,-0.209542,6.40
2.60,-0.531814,-0.212906,6.40
2.70,-0.476311,-0.152995,6.40
2.80,-0.410551,-0.128888,6.40
3.00,-0.191083,-0.079529,6.40
2.90,-0.315955,-0.111761,6.40
4.80,-0.043888,0.502568,6.30
3.10,-0.057354,-0.025365,6.40
5.50,-0.543103,0.000216,6.30
5.60,-0.550563,-0.025705,6.30
5.80,-0.476722,-0.145837,6.30
5.70,-0.530265,-0.147041,6.30
3.20,0.080290,0.202500,6.40
3.30,0.213668,0.589893,6.40
3.90,0.550455,0.878900,6.40
3.40,0.337030,0.646160,6.40
3.50,0.426222,0.769592,6.40
3.60,0.489646,0.883147,6.40
3.70,0.536656,0.868489,6.40
3.80,0.559137,0.925188,6.40
5.90,-0.414190,-0.112992,6.30
1.70,-0.135763,0.184031,6.40
1.50,0.029658,0.365831,6.40
1.60,-0.044846,0.294503,6.40
1.80,-0.236287,0.091291,6.40
4.00,0.523212,0.965486,6.40
4.10,0.481260,0.952243,6.40
4.20,0.434161,0.948700,6.40
4.30,0.376191,0.867108,6.40
1.90,-0.324011,-0.034017,6.40
4.50,0.219976,0.714510,6.40
4.70,0.032586,0.591201,6.30
5.20,-0.375984,0.110292,6.40
5.30,-0.438694,-0.033827,6.40
5.40,-0.500032,0.028632,6.40
5.50,-0.539233,0.036712,6.40
4.70,0.033344,0.622922,6.40
4.90,-0.131470,0.415703,6.40
4.80,-0.042311,0.517219,6.40
4.60,0.117961,0.635707,6.40
5.70,-0.531885,-0.163433,6.40
5.60,-0.552262,-0.019896,6.40
5.80,-0.479956,-0.175981,6.40
5.90,-0.413409,-0.132288,6.40
6.00,-0.324891,-0.063335,6.40
6.10,-0.226897,0.046186,6.40
6.20,-0.113989,-0.044755,6.40
0.30,0.343023,0.665400,6.50
0.20,0.254537,0.719328,6.50
0.40,0.434842,0.963926,6.50
0.70,0.548104,0.924245,6.50
0.50,0.490245,0.980026,6.50
0.80,0.535752,0.950055,6.50
0.90,0.485762,0.885377,6.50
0.60,0.540061,0.981716,6.50
1.00,0.423998,0.841283,6.50
1.10,0.360363,0.900961,6.50
4.40,0.309393,0.802175,6.40
1.70,-0.131836,0.194704,6.50
1.60,-0.045930,0.295477,6.50
1.30,0.212493,0.761905,6.50
1.40,0.114876,0.588946,6.50
1.50,0.028915,0.361547,6.50
1.90,-0.319648,-0.032144,6.50
1.80,-0.235218,0.087757,6.50
2.00,-0.381649,-0.059857,6.50
2.10,-0.440925,-0.069696,6.50
2.20,-0.485481,-0.105514,6.50
2.40,-0.552229,-0.216379,6.50
2.30,-0.526205,-0.175918,6.50
1.20,0.296538,0.768517,6.50
5.10,-0.311913,0.226362,6.40
3.40,0.347761,0.669186,6.50
0.10,0.135375,0.266985,6.50
4.10,0.477765,0.964058,6.50
3.50,0.427152,0.792760,6.50
3.60,0.487397,0.846789,6.50
3.70,0.540841,0.848589,6.50
3.80,0.558500,0.915724,6.50
3.90,0.546485,0.862876,6.50
4.00,0.520662,0.942185,6.50
5.00,-0.232225,0.230624,6.40
2.80,-0.413875,-0.120180,6.50
2.50,-0.555726,-0.221547,6.50
3.00,-0.198329,-0.081857,6.50
3.10,-0.058659,-0.026372,6.50
2.90,-0.321869,-0.033156,6.50
3.20,0.082666,0.242658,6.50
2.60,-0.533643,-0.223357,6.50
2.70,-0.485894,-0.170203,6.50
4.40,0.304796,0.801113,6.50
4.50,0.216312,0.705028,6.50
4.60,0.116540,0.639439,6.50
4.70,0.031754,0.601929,6.50
3.30,0.220028,0.621074,6.50
0.00,0.000000,0.000000,6.50
4.30,0.370224,0.866073,6.50
0.00,0.000000,0.000000,6.60
6.20,-0.116346,-0.044424,6.50
5.60,-0.547658,-0.014843,6.50
5.50,-0.538801,0.028672,6.50
4.80,-0.041918,0.523134,6.50
5.70,-0.527725,-0.150123,6.50
4.90,-0.130379,0.387854,6.50
5.00,-0.229075,0.245780,6.50
5.10,-0.307531,0.230861,6.50
5.80,-0.480760,-0.145872,6.50
5.40,-0.494785,0.074178,6.50
6.00,-0.325050,-0.078632,6.50
6.10,-0.237326,0.047061,6.50
0.10,0.134925,0.286129,6.60
0.20,0.256453,0.611050,6.60
0.60,0.536278,0.977229,6.60
0.30,0.342672,0.710761,6.60
0.40,0.437844,0.960822,6.60
0.70,0.548938,0.926851,6.60
0.50,0.490805,0.962332,6.60
5.90,-0.421069,-0.129373,6.50
1.10,0.356772,0.869993,6.60
1.00,0.419880,0.856661,6.60
1.20,0.290616,0.778037,6.60
1.30,0.209304,0.732772,6.60
2.10,-0.438544,-0.059981,6.60
1.70,-0.131580,0.205590,6.60
1.80,-0.227751,0.114761,6.60
1.90,-0.315449,0.004041,6.60
2.00,-0.377520,-0.049351,6.60
0.80,0.532192,0.919898,6.60
0.90,0.483371,0.862187,6.60
5.20,-0.373981,0.082392,6.50
1.40,0.112723,0.594783,6.60
1.60,-0.045923,0.304257,6.60
1.50,0.027830,0.367065,6.60
2.20,-0.483196,-0.103642,6.60
4.20,0.432385,0.956625,6.50
2.30,-0.523073,-0.164300,6.60
2.90,-0.306048,-0.125888,6.60
3.00,-0.191465,-0.081281,6.60
3.10,-0.058520,-0.024892,6.60
3.20,0.082339,0.213505,6.60
3.40,0.343086,0.663406,6.60
3.30,0.212199,0.500258,6.60
3.60,0.499446,0.912777,6.60
3.50,0.433796,0.779324,6.60
3.90,0.546798,0.872647,6.60
4.00,0.516810,0.947632,6.60
4.10,0.474794,0.957399,6.60
4.20,0.429962,0.995841,6.60
4.30,0.367210,0.860125,6.60
4.40,0.301844,0.816487,6.60
4.50,0.215134,0.715099,6.60
4.60,0.113514,0.622826,6.60
5.30,-0.436804,-0.035991,6.50
5.90,-0.422583,-0.107621,6.60
5.80,-0.486192,-0.178428,6.60
5.20,-0.367003,0.128901,6.60
5.30,-0.430219,0.019289,6.60
5.10,-0.304622,0.224793,6.60
5.50,-0.538626,0.039823,6.60
5.40,-0.490384,0.105391,6.60
4.80,-0.040757,0.530946,6.60
4.70,0.031983,0.606911,6.60
4.90,-0.127630,0.397467,6.60
5.00,-0.225233,0.257209,6.60
5.70,-0.527281,-0.153461,6.60
2.40,-0.548622,-0.207805,6.60
2.50,-0.557986,-0.228271,6.60
2.60,-0.535088,-0.210781,6.60
2.70,-0.493272,-0.161710,6.60
6.00,-0.330268,-0.078237,6.60
6.10,-0.236345,0.098639,6.60
0.00,0.000000,0.000000,6.70
6.20,-0.115584,-0.015466,6.60
3.70,0.543109,0.874961,6.60
0.20,0.250811,0.578390,6.70
0.30,0.348024,0.703738,6.70
5.60,-0.550033,-0.025465,6.60
2.80,-0.421593,-0.134527,6.60
0.10,0.135081,0.266199,6.70
0.80,0.531670,0.942599,6.70
0.70,0.548905,0.944121,6.70
0.60,0.539213,0.980217,6.70
0.90,0.476804,0.873357,6.70
1.50,0.026484,0.354568,6.70
1.10,0.351273,0.893319,6.70
1.00,0.414260,0.829488,6.70
1.20,0.286497,0.776582,6.70
1.30,0.205923,0.751757,6.70
1.40,0.108097,0.593691,6.70
0.40,0.434737,0.910341,6.70
0.50,0.498329,0.938047,6.70
2.10,-0.434323,-0.048046,6.70
2.00,-0.373037,-0.042429,6.70
2.20,-0.479377,-0.101812,6.70
2.30,-0.518147,-0.162987,6.70
3.80,0.556259,0.943126,6.60
2.90,-0.325233,-0.113062,6.70
2.80,-0.427888,-0.140476,6.70
2.70,-0.496094,-0.165537,6.70
3.00,-0.194235,-0.087055,6.70
3.10,-0.061644,-0.019773,6.70
1.70,-0.126634,0.224049,6.70
1.60,-0.044187,0.316232,6.70
1.90,-0.309388,-0.022772,6.70
1.80,-0.225051,0.110236,6.70
2.50,-0.557076,-0.219548,6.70
2.40,-0.547964,-0.212547,6.70
4.40,0.296270,0.786363,6.70
3.30,0.213126,0.465197,6.70
3.20,0.084992,0.169781,6.70
4.50,0.210857,0.692210,6.70
3.40,0.342358,0.682878,6.70
4.60,0.112176,0.626557,6.70
3.50,0.441514,0.805025,6.70
4.70,0.031400,0.615947,6.70
4.30,0.364592,0.905978,6.70
5.40,-0.487367,0.128763,6.70
5.30,-0.426143,0.100769,6.70
5.00,-0.219934,0.271330,6.70
5.10,-0.301335,0.223318,6.70
5.20,-0.363093,0.114959,6.70
4.90,-0.124229,0.429705,6.70
5.50,-0.540001,0.027204,6.70
5.60,-0.548643,-0.028893,6.70
5.70,-0.530173,-0.160401,6.70
5.80,-0.488839,-0.175490,6.70
6.00,-0.328059,-0.023352,6.70
6.10,-0.236048,0.119323,6.70
6.20,-0.117004,-0.007826,6.70
5.90,-0.423251,-0.088350,6.70
4.80,-0.039052,0.546847,6.70
0.20,0.254748,0.528811,6.80
0.40,0.437199,0.879993,6.80
0.30,0.348659,0.676383,6.80
0.00,0.000000,0.000000,6.80
0.10,0.139162,0.324926,6.80
4.10,0.473715,0.978127,6.70
0.50,0.497221,0.940560,6.80
0.60,0.535520,0.960051,6.80
0.70,0.546419,0.936424,6.80
0.90,0.472407,0.852833,6.80
0.80,0.524502,0.939383,6.80
1.10,0.347373,0.862015,6.80
1.00,0.410628,0.817090,6.80
2.60,-0.540266,-0.215395,6.70
3.90,0.543028,0.868168,6.70
3.70,0.543903,0.863738,6.70
3.80,0.558741,0.885082,6.70
3.60,0.500759,0.907114,6.70
1.30,0.202795,0.723548,6.80
1.40,0.106655,0.594957,6.80
1.70,-0.124559,0.217930,6.80
1.50,0.024369,0.362283,6.80
1.60,-0.042539,0.322171,6.80
1.20,0.282338,0.775411,6.80
4.00,0.513206,0.920417,6.70
2.40,-0.545452,-0.193186,6.80
2.30,-0.514972,-0.167889,6.80
2.50,-0.557813,-0.242534,6.80
2.60,-0.540758,-0.223931,6.80
2.70,-0.502398,-0.158528,6.80
2.80,-0.425777,-0.135021,6.80
2.90,-0.316310,-0.122841,6.80
3.10,-0.066828,-0.018123,6.80
3.20,0.092028,0.164835,6.80
1.90,-0.299078,0.004370,6.80
1.80,-0.222937,0.115754,6.80
2.00,-0.368687,-0.032038,6.80
2.10,-0.431767,-0.036518,6.80
4.20,0.425392,0.976446,6.70
3.00,-0.202845,-0.089682,6.80
3.70,0.542037,0.867951,6.80
3.80,0.558536,0.915911,6.80
3.90,0.540837,0.870016,6.80
4.00,0.508343,0.915167,6.80
4.10,0.471967,0.977657,6.80
4.20,0.421897,0.967379,6.80
4.40,0.290035,0.771955,6.80
4.30,0.360862,0.832978,6.80
2.20,-0.475557,-0.089460,6.80
3.40,0.325619,0.805275,6.80
3.30,0.216768,0.435548,6.80
3.50,0.441582,0.833046,6.80
3.60,0.506659,0.941553,6.80
4.70,0.031025,0.629275,6.80
4.80,-0.037710,0.565431,6.80
4.60,0.108515,0.600891,6.80
4.50,0.207809,0.693638,6.80
5.10,-0.293016,0.260498,6.80
5.20,-0.359745,0.112306,6.80
5.40,-0.483432,0.148879,6.80
5.80,-0.493096,-0.183417,6.80
5.70,-0.528311,-0.159154,6.80
5.60,-0.548907,-0.037096,6.80
6.20,-0.116591,0.008606,6.80
6.10,-0.238170,0.082786,6.80
6.00,-0.337475,-0.039432,6.80
0.00,0.000000,0.000000,6.90
0.10,0.140591,0.335879,6.90
5.50,-0.532962,0.053732,6.80
0.30,0.351412,0.696035,6.90
0.20,0.257095,0.532516,6.90
0.60,0.537234,0.968096,6.90
0.50,0.499553,0.913680,6.90
0.70,0.549200,0.927205,6.90
0.80,0.524576,0.957601,6.90
4.90,-0.123240,0.426057,6.80
0.40,0.447085,0.930516,6.90
5.90,-0.431422,-0.120553,6.80
5.00,-0.218909,0.277540,6.80
1.40,0.104028,0.581163,6.90
1.50,0.024773,0.368574,6.90
1.60,-0.041061,0.328312,6.90
1.70,-0.123273,0.235828,6.90
2.00,-0.364642,-0.026602,6.90
5.30,-0.422934,0.069182,6.80
1.80,-0.220847,0.122597,6.90
1.10,0.342887,0.842896,6.90
0.90,0.470459,0.858057,6.90
1.00,0.406052,0.798143,6.90
1.20,0.278328,0.783288,6.90
1.90,-0.302636,0.000409,6.90
2.60,-0.539626,-0.218879,6.90
2.70,-0.506229,-0.161966,6.90
2.80,-0.428151,-0.140317,6.90
2.90,-0.319036,-0.133278,6.90
3.00,-0.204738,-0.074739,6.90
3.20,0.098310,0.193776,6.90
3.10,-0.069435,-0.013361,6.90
3.30,0.222193,0.504098,6.90
3.40,0.349532,0.702192,6.90
4.10,0.467788,0.934020,6.90
4.20,0.417316,0.972396,6.90
5.00,-0.214908,0.299387,6.90
4.40,0.284119,0.762174,6.90
4.30,0.355407,0.836338,6.90
4.50,0.204727,0.680833,6.90
3.50,0.441925,0.825399,6.90
3.60,0.511361,0.934538,6.90
3.80,0.556814,0.884656,6.90
3.70,0.542799,0.880859,6.90
4.70,0.029619,0.621471,6.90
4.80,-0.037099,0.575273,6.90
4.90,-0.119889,0.453217,6.90
5.10,-0.292079,0.239862,6.90
4.60,0.107984,0.645206,6.90
5.20,-0.353384,0.147698,6.90
5.30,-0.417780,0.104397,6.90
5.40,-0.482926,0.180131,6.90
2.40,-0.542822,-0.205490,6.90
2.10,-0.426246,-0.029278,6.90
2.30,-0.509894,-0.170103,6.90
2.20,-0.475589,-0.088025,6.90
3.90,0.536281,0.867156,6.90
6.00,-0.338859,-0.038988,6.90
5.60,-0.551527,-0.090000,6.90
5.80,-0.492643,-0.192709,6.90
5.90,-0.434168,-0.124614,6.90
4.00,0.504760,0.928282,6.90
0.10,0.152362,0.429013,7.00
0.20,0.259729,0.522471,7.00
5.70,-0.536630,-0.164979,6.90
0.30,0.364149,0.657895,7.00
0.00,0.000000,0.000000,7.00
6.20,-0.123169,0.008428,6.90
0.40,0.453371,0.900300,7.00
0.80,0.520623,0.939041,7.00
0.60,0.533229,0.948247,7.00
0.70,0.543388,0.934695,7.00
0.90,0.466537,0.879521,7.00
1.00,0.402139,0.808974,7.00
0.50,0.500617,0.920362,7.00
1.30,0.199203,0.729659,6.90
6.10,-0.243334,0.079055,6.90
2.50,-0.557209,-0.224613,6.90
5.50,-0.530259,0.060971,6.90
1.60,-0.041485,0.332761,7.00
1.70,-0.121500,0.243254,7.00
1.80,-0.217049,0.117926,7.00
1.90,-0.296245,0.032925,7.00
2.20,-0.470778,-0.091173,7.00
1.50,0.022876,0.355508,7.00
2.00,-0.360533,-0.001687,7.00
2.10,-0.423641,-0.021435,7.00
1.30,0.194400,0.740926,7.00
1.10,0.336848,0.902350,7.00
1.20,0.274284,0.768937,7.00
1.40,0.101149,0.599461,7.00
3.40,0.348012,0.687897,7.00
3.30,0.226116,0.443692,7.00
2.30,-0.505959,-0.165718,7.00
2.40,-0.539551,-0.203657,7.00
2.50,-0.555529,-0.227980,7.00
2.60,-0.544775,-0.212398,7.00
3.20,0.094738,0.180163,7.00
3.60,0.509548,0.912513,7.00
3.70,0.546908,0.893804,7.00
3.50,0.444290,0.807804,7.00
3.80,0.552292,0.864841,7.00
3.90,0.534465,0.860672,7.00
4.00,0.498184,0.898190,7.00
4.10,0.462286,0.943435,7.00
4.30,0.352228,0.865642,7.00
3.10,-0.066691,-0.012898,7.00
3.00,-0.210713,-0.071825,7.00
2.70,-0.507660,-0.156044,7.00
5.20,-0.348343,0.145643,7.00
2.80,-0.432108,-0.146146,7.00
4.90,-0.116452,0.450562,7.00
5.30,-0.413715,0.173791,7.00
2.90,-0.331423,-0.134055,7.00
5.10,-0.283393,0.284545,7.00
5.00,-0.211272,0.311079,7.00
5.40,-0.477122,0.216154,7.00
5.50,-0.526994,0.098347,7.00
5.60,-0.549562,-0.067791,7.00
5.70,-0.529251,-0.186925,7.00
5.80,-0.487743,-0.183522,7.00
5.90,-0.437461,-0.122723,7.00
6.00,-0.351350,-0.043123,7.00
4.20,0.413913,0.956321,7.00
0.10,0.157583,0.417242,7.10
0.20,0.269000,0.542366,7.10
0.30,0.361669,0.689344,7.10
0.50,0.498469,0.897888,7.10
0.40,0.446948,0.839675,7.10
6.20,-0.132031,0.173750,7.00
0.70,0.545702,0.921981,7.10
0.80,0.516895,0.926556,7.10
0.90,0.461545,0.877249,7.10
4.40,0.283619,0.796168,7.00
0.60,0.534127,0.933891,7.10
1.10,0.332991,0.849610,7.10
1.20,0.271934,0.785216,7.10
1.00,0.399766,0.864183,7.10
4.50,0.202284,0.713638,7.00
0.00,0.000000,0.000000,7.10
4.80,-0.034343,0.598627,7.00
6.10,-0.247680,0.050022,7.00
1.50,0.022161,0.366770,7.10
1.60,-0.039725,0.338260,7.10
4.70,0.029850,0.616910,7.00
4.60,0.106369,0.649482,7.00
1.70,-0.119368,0.238736,7.10
1.80,-0.211244,0.160899,7.10
1.90,-0.291933,-0.003760,7.10
1.40,0.101291,0.593396,7.10
2.10,-0.418443,-0.014268,7.10
1.30,0.192933,0.739241,7.10
3.30,0.233723,0.442787,7.10
3.20,0.097245,0.167270,7.10
3.40,0.366115,0.751471,7.10
3.50,0.443095,0.881491,7.10
3.60,0.512063,0.915193,7.10
3.80,0.552816,0.911253,7.10
2.20,-0.466052,-0.076197,7.10
2.50,-0.551459,-0.228957,7.10
2.40,-0.537882,-0.215716,7.10
2.30,-0.501440,-0.159529,7.10
2.60,-0.544954,-0.215294,7.10
3.90,0.531717,0.854603,7.10
3.70,0.550615,0.926972,7.10
4.00,0.495972,0.913591,7.10
4.20,0.408400,0.976178,7.10
4.10,0.458198,0.965839,7.10
4.30,0.345952,0.861130,7.10
4.40,0.278498,0.750579,7.10
4.50,0.197642,0.676921,7.10
2.00,-0.356970,0.009310,7.10
4.60,0.102421,0.616603,7.10
5.70,-0.528019,-0.181645,7.10
5.60,-0.547027,-0.063609,7.10
5.90,-0.440927,-0.185061,7.10
5.30,-0.412383,0.193224,7.10
5.80,-0.497009,-0.171474,7.10
5.40,-0.475113,0.252188,7.10
5.50,-0.523573,0.100428,7.10
6.00,-0.352402,-0.014312,7.10
6.10,-0.255545,-0.027336,7.10
6.20,-0.124147,0.186846,7.10
0.00,0.000000,0.000000,7.20
0.10,0.146304,0.336842,7.20
0.20,0.281374,0.592509,7.20
0.40,0.449364,0.854205,7.20
0.30,0.361089,0.653041,7.20
3.10,-0.067228,-0.003152,7.10
2.70,-0.511990,-0.155978,7.10
2.80,-0.427665,-0.175526,7.10
0.50,0.500619,0.890425,7.20
2.90,-0.342299,-0.074823,7.10
0.60,0.536375,0.922699,7.20
3.00,-0.214055,-0.061784,7.10
4.70,0.028721,0.618946,7.10
4.90,-0.114478,0.465833,7.10
4.80,-0.033987,0.618219,7.10
5.00,-0.207747,0.315564,7.10
5.10,-0.280588,0.296255,7.10
1.20,0.267067,0.806963,7.20
1.30,0.189599,0.722643,7.20
1.10,0.328055,0.869652,7.20
1.60,-0.038873,0.352270,7.20
1.70,-0.116697,0.237747,7.20
1.50,0.022685,0.371039,7.20
5.20,-0.344173,0.152257,7.10
1.80,-0.212405,0.133187,7.20
1.40,0.096803,0.583340,7.20
2.10,-0.413938,-0.009574,7.20
0.70,0.543700,0.935599,7.20
2.00,-0.350528,0.017945,7.20
0.80,0.516883,0.935783,7.20
3.30,0.240049,0.457324,7.20
3.00,-0.220031,-0.053503,7.20
3.10,-0.073093,0.001989,7.20
3.20,0.097024,0.165276,7.20
2.20,-0.463738,-0.086068,7.20
2.30,-0.501270,-0.157849,7.20
2.50,-0.554901,-0.233439,7.20
2.40,-0.535948,-0.212664,7.20
3.40,0.359252,0.704035,7.20
3.50,0.442154,0.798639,7.20
3.60,0.516621,0.927351,7.20
1.90,-0.286987,-0.002691,7.20
1.00,0.393693,0.830242,7.20
2.70,-0.513243,-0.158815,7.20
2.80,-0.433903,-0.151705,7.20
2.90,-0.343692,-0.129507,7.20
2.60,-0.545338,-0.223179,7.20
4.30,0.341454,0.858596,7.20
4.40,0.278286,0.769476,7.20
4.60,0.100893,0.621567,7.20
4.70,0.027111,0.613545,7.20
4.50,0.197244,0.675438,7.20
4.80,-0.035005,0.593939,7.20
4.90,-0.113247,0.496283,7.20
5.10,-0.277798,0.277950,7.20
5.00,-0.202413,0.321736,7.20
5.20,-0.338614,0.165425,7.20
5.30,-0.405528,0.257188,7.20
5.40,-0.472199,0.257062,7.20
5.50,-0.519910,0.125582,7.20
5.60,-0.548834,-0.100348,7.20
5.80,-0.493960,-0.148682,7.20
5.90,-0.437841,-0.162658,7.20
5.70,-0.532254,-0.169300,7.20
0.20,0.284911,0.519315,7.30
0.10,0.151152,0.782975,7.30
0.30,0.362116,0.720604,7.30
4.10,0.454191,0.962839,7.20
0.90,0.461566,0.857183,7.20
3.70,0.547941,0.892898,7.20
4.00,0.494589,0.910603,7.20
3.90,0.531299,0.854690,7.20
3.80,0.553811,0.905652,7.20
0.80,0.507847,0.924150,7.30
0.90,0.455625,0.863605,7.30
1.00,0.389702,0.821486,7.30
0.70,0.542827,0.927006,7.30
4.20,0.405133,0.960419,7.20
6.20,-0.126116,0.201629,7.20
0.00,0.000000,0.000000,7.30
6.00,-0.342717,-0.013263,7.20
6.10,-0.266236,-0.119876,7.20
0.60,0.534433,0.921315,7.30
0.50,0.501956,0.915112,7.30
1.70,-0.114109,0.255137,7.30
1.80,-0.207268,0.155995,7.30
1.90,-0.284770,0.024377,7.30
2.00,-0.343400,0.034892,7.30
2.20,-0.458005,-0.074130,7.30
1.10,0.325238,0.833472,7.30
1.40,0.096257,0.577134,7.30
1.20,0.263559,0.775393,7.30
1.30,0.187217,0.736987,7.30
2.10,-0.407890,0.002872,7.30
1.50,0.022423,0.365312,7.30
0.40,0.459106,0.945612,7.30
1.60,-0.038364,0.355132,7.30
2.30,-0.497426,-0.146573,7.30
2.50,-0.550920,-0.224980,7.30
2.40,-0.531935,-0.216753,7.30
3.20,0.101374,0.197947,7.30
3.30,0.244802,0.461481,7.30
3.50,0.449600,0.789420,7.30
3.40,0.366910,0.703009,7.30
3.60,0.516781,0.954416,7.30
3.70,0.548597,0.883908,7.30
3.80,0.553168,0.947328,7.30
3.90,0.528256,0.865118,7.30
4.00,0.489133,0.901730,7.30
4.10,0.450043,0.993360,7.30
2.80,-0.445351,-0.129510,7.30
3.00,-0.219682,-0.050162,7.30
2.60,-0.546528,-0.219406,7.30
3.10,-0.071399,-0.015476,7.30
5.00,-0.201127,0.340374,7.30
4.90,-0.109790,0.517966,7.30
5.10,-0.271947,0.319475,7.30
5.30,-0.402448,0.298496,7.30
5.40,-0.465865,0.273139,7.30
5.50,-0.521058,0.046320,7.30
5.60,-0.544907,-0.103221,7.30
5.70,-0.532071,-0.218034,7.30
5.80,-0.496189,-0.148243,7.30
5.90,-0.437398,-0.081186,7.30
6.10,-0.257768,0.005950,7.30
6.20,-0.119842,0.196359,7.30
6.00,-0.348672,0.096108,7.30
5.20,-0.334758,0.184936,7.30
0.50,0.503637,0.904220,7.40
2.70,-0.512325,-0.147750,7.30
4.60,0.100211,0.625810,7.30
4.40,0.270618,0.741132,7.30
4.20,0.398080,0.974766,7.30
4.30,0.333353,0.817497,7.30
4.50,0.190884,0.662545,7.30
0.40,0.465559,0.895381,7.40
0.10,0.147444,0.637375,7.40
0.20,0.289868,0.529486,7.40
0.00,0.000000,-0.000000,7.40
1.20,0.257516,0.761908,7.40
1.10,0.322125,0.857841,7.40
1.00,0.387229,0.801655,7.40
1.30,0.182086,0.724105,7.40
0.30,0.365579,0.697383,7.40
0.70,0.541605,0.948025,7.40
0.60,0.534041,0.941067,7.40
0.80,0.506383,0.930934,7.40
1.50,0.019882,0.370222,7.40
0.90,0.451664,0.871508,7.40
4.70,0.026895,0.627578,7.30
2.90,-0.347712,-0.112438,7.30
1.40,0.094414,0.585511,7.40
4.80,-0.033585,0.609601,7.30
1.90,-0.280023,0.047082,7.40
2.10,-0.402465,0.004784,7.40
2.00,-0.338143,0.042263,7.40
2.30,-0.491251,-0.152393,7.40
2.40,-0.529507,-0.216736,7.40
2.20,-0.451962,-0.070526,7.40
2.50,-0.549569,-0.230625,7.40
2.60,-0.548216,-0.217133,7.40
2.70,-0.519858,-0.149861,7.40
2.80,-0.426281,-0.173056,7.40
2.90,-0.345454,-0.124748,7.40
3.00,-0.224652,-0.012625,7.40
3.10,-0.074039,-0.014902,7.40
1.70,-0.114074,0.249279,7.40
1.60,-0.037142,0.356115,7.40
3.50,0.450236,0.807243,7.40
3.40,0.367086,0.800642,7.40
3.90,0.526021,0.868017,7.40
3.60,0.521746,0.909112,7.40
3.70,0.550434,0.905214,7.40
3.80,0.546962,0.900534,7.40
